X,Y,id,state_code_2021,state_name_2021,lga_code_2024,lga_name_2024,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change_number_2023_24,erp_change_per_cent_2023_24,area_km2,pop_density_2024_people_per_km2,births_2021_22,deaths_2021_22,natural_increase_2021_22,internal_arrivals_2021_22,internal_departures_2021_22,net_internal_migration_2021_22,overseas_arrivals_2021_22,overseas_departures_2021_22,net_overseas_migration_2021_22,births_2022_23,deaths_2022_23,natural_increase_2022_23,internal_arrivals_2022_23,internal_departures_2022_23,net_internal_migration_2022_23,overseas_arrivals_2022_23,overseas_departures_2022_23,net_overseas_migration_2022_23,births_2023_24,deaths_2023_24,natural_increase_2023_24,internal_arrivals_2023_24,internal_departures_2023_24,net_internal_migration_2023_24,overseas_arrivals_2023_24,overseas_departures_2023_24,net_overseas_migration_2023_24,green_space_by_LGA_Green_space_ha,pop_density,Green_Pct
0,0,"473","5",Western Australia,"58050",Swan,"83797","86092","88350","90385","92342","95206","99153","103027","106847","109618","112802","118335","123643","128032","132127","136679","140449","144202","148672","153844","158689","163948","171697","179207","7510","4.374","1042.9936","171.8198","2333","737","1596","14146","11144","3002","1485","824","661","2302","766","1536","12392","9193","3199","3766","752","3014","2385","738","1647","12994","10112","2882","3845","864","2981",,"171.819846257925",
0,0,"474","5",Western Australia,"58190",Tammin,"443","439","439","426","420","417","416","417","422","418","415","414","415","414","412","407","408","407","402","399","401","403","404","401","-3","-0.7426","1101.692","0.364","4","5","-1","32","30","2","2","1","1","5","5","0","28","30","-2","4","1","3","4","4","0","26","32","-6","4","1","3",,"0.363985578546454",
0,0,"475","5",Western Australia,"58260",Three Springs,"754","741","740","735","711","693","672","671","663","646","633","637","638","627","619","608","615","601","589","582","586","587","593","600","7","1.1804","2656.6928","0.2258","6","5","1","46","47","-1","3","2","1","9","8","1","30","28","2","5","2","3","8","3","5","34","35","-1","5","2","3",,"0.225844704363259",
0,0,"476","5",Western Australia,"58330",Toodyay,"4084","4142","4147","4198","4277","4330","4360","4404","4450","4493","4529","4612","4682","4620","4535","4461","4513","4520","4570","4611","4709","4814","4954","5081","127","2.5636","1691.6485","3.0036","41","35","6","468","377","91","16","8","8","38","35","3","380","262","118","27","8","19","44","30","14","423","326","97","25","9","16",,"3.00357905321348",
0,0,"477","5",Western Australia,"58400",Trayning,"394","395","403","410","408","410","395","385","370","359","355","362","366","364","358","354","344","335","330","317","307","304","303","306","3","0.9901","1651.2043","0.1853","5","3","2","16","22","-6","2","1","1","0","7","-7","12","8","4","3","1","2","6","7","-1","21","19","2","3","1","2",,"0.185319284839556",
0,0,"478","5",Western Australia,"58470",Upper Gascoyne,"356","356","348","339","332","307","296","272","262","263","253","260","270","275","278","282","255","234","219","201","180","188","201","201","0","0","57809.8737","0.0035","0","0","0","11","4","7","2","1","1","4","0","4","6","0","6","4","1","3","0","3","-3","5","5","0","4","1","3",,"0.00347691470566212",
0,0,"479","5",Western Australia,"58510",Victoria Park,"27751","27970","28216","28446","28761","29162","30264","31537","32751","33603","34718","35599","36260","36570","36714","36647","36578","36741","37348","38260","38296","38756","40858","42352","1494","3.6566","17.9396","2360.811","461","368","93","4500","4629","-129","1118","622","496","448","366","82","3305","3426","-121","2774","633","2141","419","363","56","3293","3609","-316","2481","727","1754",,"2360.8107204174",
0,0,"480","5",Western Australia,"58540",Victoria Plains,"974","973","979","971","962","946","935","936","940","931","926","934","932","934","931","924","914","894","864","847","832","824","824","834","10","1.2136","2551.0132","0.3269","7","3","4","63","77","-14","6","4","2","15","10","5","29","41","-12","11","4","7","8","8","0","56","53","3","11","4","7",,"0.326928923770367",
0,0,"481","5",Western Australia,"58570",Vincent,"27071","27450","28026","28290","28782","29261","30279","31155","32000","32748","33857","34733","35442","35631","35663","35674","35856","36282","36892","37717","37833","38504","40193","41479","1286","3.1996","11.3771","3645.832","436","198","238","4647","4571","76","925","568","357","366","258","108","3092","3245","-153","2345","611","1734","389","244","145","3253","3503","-250","2094","703","1391",,"3645.83241775145",
0,0,"482","5",Western Australia,"58610",Wagin,"1879","1895","1921","1916","1925","1943","1932","1916","1910","1908","1901","1924","1925","1921","1915","1884","1855","1828","1790","1781","1802","1809","1816","1825","9","0.4956","1946.1763","0.9377","24","29","-5","116","106","10","5","3","2","21","24","-3","79","74","5","8","3","5","21","21","0","103","99","4","8","3","5",,"0.937736216395195",
0,0,"483","5",Western Australia,"58680",Wandering,"333","350","367","365","370","373","386","396","417","438","453","459","451","453","457","458","464","478","496","520","551","548","545","547","2","0.367","1903.8645","0.2873","5","0","5","30","39","-9","2","1","1","6","3","3","58","67","-9","4","1","3","0","5","-5","61","57","4","4","1","3",,"0.287310362686",
0,0,"484","5",Western Australia,"58760",Wanneroo,"84323","88442","93822","100185","107053","114943","125837","135840","145855","152746","160281","168832","176627","182385","188278","194779","199194","203526","208263","212823","216422","221257","229602","237628","8026","3.4956","683.2602","347.7855","3107","1020","2087","15332","13626","1706","2332","1290","1042","2712","1076","1636","12930","10962","1968","5918","1177","4741","2752","1082","1670","13426","11384","2042","5668","1354","4314",,"347.785514215521",
0,0,"485","5",Western Australia,"58820",Waroona,"3538","3506","3483","3521","3576","3614","3591","3626","3660","3687","3720","3820","3931","4057","4133","4162","4167","4195","4254","4314","4355","4401","4457","4537","80","1.7949","832.2285","5.4516","41","34","7","424","392","32","15","8","7","44","39","5","340","304","36","23","8","15","59","40","19","425","379","46","23","8","15",,"5.45162776809494",
0,0,"486","5",Western Australia,"58890",West Arthur,"910","911","910","891","887","885","882","881","883","888","901","893","884","869","855","824","806","799","783","786","795","797","787","789","2","0.2541","2831.8272","0.2786","5","6","-1","55","53","2","2","1","1","6","8","-2","26","37","-11","4","1","3","7","3","4","32","36","-4","3","1","2",,"0.278618695378023",
0,0,"487","5",Western Australia,"59030",Westonia,"249","241","237","236","230","226","235","248","265","278","282","293","302","305","306","306","301","285","278","268","255","252","244","246","2","0.8197","3319.4496","0.0741","5","0","5","16","24","-8","1","1","0","3","3","0","5","15","-10","3","1","2","3","0","3","8","10","-2","2","1","1",,"0.0741086715098792",
0,0,"488","5",Western Australia,"59100",Wickepin,"747","749","753","752","755","762","753","754","759","761","767","771","764","744","737","740","732","725","714","719","712","706","701","710","9","1.2839","2040.8985","0.3479","7","6","1","75","85","-10","5","2","3","7","3","4","27","41","-14","7","2","5","9","4","5","39","40","-1","7","2","5",,"0.347885992370517",
0,0,"489","5",Western Australia,"59170",Williams,"959","955","953","932","919","908","912","919","929","935","940","967","977","993","1005","1000","1026","1033","1025","1035","1050","1053","1060","1063","3","0.283","2304.7119","0.4612","16","9","7","105","110","-5","2","1","1","13","6","7","81","85","-4","5","1","4","11","4","7","58","65","-7","5","2","3",,"0.461229015218779",
0,0,"490","5",Western Australia,"59250",Wiluna,"902","876","851","812","768","735","808","894","1009","1095","1198","1175","1131","1020","894","767","706","657","611","587","570","572","568","563","-5","-0.8803","181297.3382","0.0031","5","3","2","79","80","-1","3","2","1","4","6","-2","12","18","-6","6","2","4","3","5","-2","27","34","-7","6","2","4",,"0.00310539584083094",
0,0,"491","5",Western Australia,"59310",Wongan-Ballidu,"1599","1563","1547","1511","1490","1461","1433","1429","1439","1455","1478","1483","1474","1433","1393","1354","1356","1331","1327","1341","1336","1340","1336","1343","7","0.524","3365.0675","0.3991","17","10","7","148","155","-7","7","3","4","11","9","2","108","121","-13","10","3","7","14","10","4","88","90","-2","8","3","5",,"0.399100463809418",
0,0,"492","5",Western Australia,"59320",Woodanilling,"396","400","400","404","404","415","417","424","430","427","427","435","430","429","423","415","433","443","453","461","469","470","479","490","11","2.2965","1128.8348","0.4341","9","0","9","25","34","-9","3","2","1","9","3","6","25","27","-2","7","2","5","6","0","6","30","30","0","7","2","5",,"0.434075916157085",
0,0,"493","5",Western Australia,"59330",Wyalkatchem,"678","680","659","652","630","592","560","546","531","526","542","539","541","535","533","522","515","501","492","492","484","485","491","492","1","0.2037","1594.4884","0.3086","4","6","-2","53","51","2","2","1","1","6","7","-1","26","21","5","3","1","2","0","6","-6","48","43","5","3","1","2",,"0.308562922125994",
0,0,"494","5",Western Australia,"59340",Wyndham-East Kimberley,"7240","7406","7595","7716","7789","7879","7866","7967","8066","8111","8195","8228","8243","8020","7780","7478","7508","7561","7741","7904","8050","8064","8214","8315","101","1.2296","112066.3217","0.0742","130","51","79","695","797","-102","83","46","37","126","45","81","499","534","-35","147","43","104","126","50","76","532","596","-64","138","49","89",,"0.0741971349988549",
0,0,"495","5",Western Australia,"59350",Yalgoo,"326","316","306","293","274","263","288","317","351","377","417","425","426","405","378","350","358","361","361","358","364","365","357","353","-4","-1.1204","27949.4641","0.0126","0","4","-4","31","27","4","2","1","1","5","0","5","55","71","-16","4","1","3","3","0","3","44","54","-10","4","1","3",,"0.012629938045932",
0,0,"496","5",Western Australia,"59360",Yilgarn,"1832","1778","1754","1683","1580","1477","1535","1580","1602","1634","1675","1612","1539","1426","1314","1213","1209","1204","1206","1208","1205","1198","1199","1212","13","1.0842","30428.7648","0.0398","6","6","0","142","154","-12","9","4","5","6","7","-1","114","123","-9","15","4","11","13","7","6","110","111","-1","12","4","8",,"0.039830732793991",
0,0,"497","5",Western Australia,"59370",York,"3246","3217","3227","3219","3220","3244","3273","3320","3360","3410","3462","3547","3619","3609","3599","3605","3591","3573","3551","3567","3553","3567","3602","3649","47","1.3048","2131.5916","1.7119","28","35","-7","306","287","19","3","1","2","29","51","-22","313","260","53","5","1","4","37","37","0","336","293","43","5","1","4",,"1.71186638190918",
0,0,"498","6",Tasmania,"60210",Break O'Day,"5839","5884","5978","6084","6191","6274","6308","6352","6401","6446","6469","6413","6353","6312","6254","6198","6264","6381","6516","6659","6933","7010","7079","7163","84","1.1866","3523.8858","2.0327","38","76","-38","578","485","93","34","12","22","57","69","-12","489","436","53","45","17","28","55","82","-27","474","389","85","41","15","26",,"2.03269924354529",
0,0,"499","6",Tasmania,"60410",Brighton,"12857","12947","13141","13556","13946","14236","14508","14832","15192","15562","15685","15902","16046","16221","16448","16669","17060","17501","17995","18501","19261","19688","20012","20284","272","1.3592","171.1508","118.5154","285","132","153","1693","1443","250","35","11","24","285","106","179","1644","1531","113","47","15","32","257","133","124","1597","1478","119","43","14","29",,"118.515367734185",
0,0,"500","6",Tasmania,"60610",Burnie,"19077","19090","19305","19485","19547","19748","19812","19887","20005","20073","20164","19981","19755","19565","19408","19228","19354","19601","19899","20171","20408","20470","20479","20417","-62","-0.3027","610.9528","33.4183","222","181","41","1704","1756","-52","117","44","73","245","181","64","1298","1448","-150","143","48","95","230","204","26","1354","1521","-167","125","46","79",,"33.4182935244752",
0,0,"501","6",Tasmania,"60810",Central Coast (Tas.),"21242","21119","21213","21275","21174","21428","21640","21942","22179","22291","22332","22245","22122","21989","21847","21736","22002","22284","22532","22894","23258","23342","23341","23350","9","0.0386","933.0891","25.0244","225","240","-15","1679","1632","47","77","25","52","182","252","-70","1292","1283","9","93","33","60","192","243","-51","1359","1353","6","83","29","54",,"25.0244054935375",
0,0,"502","6",Tasmania,"61010",Central Highlands (Tas.),"2339","2330","2372","2321","2345","2327","2338","2348","2357","2353","2357","2321","2278","2239","2203","2169","2222","2296","2377","2473","2579","2586","2596","2588","-8","-0.3082","7982.4155","0.3242","22","23","-1","201","198","3","9","4","5","14","18","-4","181","171","10","8","4","4","19","25","-6","168","176","-8","10","4","6",,"0.32421263964523",
0,0,"503","6",Tasmania,"61210",Circular Head,"8128","8105","8219","8254","8286","8243","8291","8343","8374","8368","8361","8310","8249","8204","8142","8104","8107","8118","8140","8207","8325","8368","8360","8315","-45","-0.5383","4897.6511","1.6978","96","61","35","551","586","-35","63","20","43","97","78","19","405","482","-77","76","26","50","85","68","17","380","484","-104","66","24","42",,"1.6977526226807",
0,0,"504","6",Tasmania,"61410",Clarence,"49370","49289","49509","49766","50014","50344","50630","51107","51765","52396","52825","53214","53685","54219","54829","55465","56636","58064","59447","60771","62336","63084","63720","63973","253","0.397","377.9614","169.258","736","538","198","4225","3987","238","469","157","312","669","589","80","3736","3640","96","659","199","460","645","574","71","3617","3826","-209","574","183","391",,"169.258024761259",
0,0,"505","6",Tasmania,"61510",Derwent Valley,"9372","9346","9400","9421","9540","9636","9705","9798","9861","9895","9946","9945","9977","10013","10048","10087","10233","10481","10729","10926","11106","11235","11347","11436","89","0.7843","4108.1113","2.7838","122","99","23","885","800","85","31","10","21","108","104","4","804","724","80","41","13","28","123","114","9","810","755","55","36","11","25",,"2.7837609949857",
0,0,"506","6",Tasmania,"61610",Devonport,"24502","24347","24653","24940","25050","24901","25024","25336","25658","25712","25752","25562","25407","25295","25162","25128","25405","25852","26262","26566","26896","26935","26998","27030","32","0.1185","111.259","242.9466","248","287","-39","2026","2063","-37","172","57","115","288","290","-2","1592","1661","-69","206","72","134","256","291","-35","1732","1780","-48","184","69","115",,"242.946638024789",
