X,Y,id,state_code,state_name,lga_code_2,lga_name_2,erp_2001,erp_2002,erp_2003,erp_2004,erp_2005,erp_2006,erp_2007,erp_2008,erp_2009,erp_2010,erp_2011,erp_2012,erp_2013,erp_2014,erp_2015,erp_2016,erp_2017,erp_2018,erp_2019,erp_2020,erp_2021,erp_2022,erp_2023,erp_2024,erp_change,erp_chan_1,area_km2,pop_densit,births_202,deaths_202,natural_in,internal_a,internal_d,net_intern,overseas_a,overseas_d,net_overse,births_2_1,deaths_2_1,natural__1,internal_1,internal_2,net_inte_1,overseas_1,overseas_2,net_over_1,births_2_2,deaths_2_2,natural__2,internal_3,internal_4,net_inte_2,overseas_3,overseas_4,net_over_2,green_spac,pop_dens_1,Green_Pct
142.6769591,-10.16922725,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.5097217,-10.15933209,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.9065376,-10.15396679,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.9106373,-10.15147807,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.916697,-10.15043405,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.9239459,-10.14935316,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.0742595,-10.1175674,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.3589605,-10.11643151,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.3197953,-10.10623524,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.3449123,-10.10520334,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.8168917,-10.10082869,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.0810622,-10.09954488,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.0897938,-10.09079401,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.3275786,-10.08221699,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.0952273,-10.07627384,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.2644937,-10.07340428,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.8476304,-10.03287518,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.1288437,-10.02770366,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.0293589,-9.99679639,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.1193733,-9.986662511,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.2387289,-9.977088786,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.2165091,-9.972290442,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.1628711,-9.956757514,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.2099046,-9.955164671,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.3969301,-9.954325525,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.2899037,-9.95281975,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.1782625,-9.93656174,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.1636675,-9.934350813,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.4849381,-9.883645401,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.394056,-9.869754218,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.1709507,-9.86877165,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.3077229,-9.863421236,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.9187323,-9.854900427,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.7129247,-9.834967626,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
141.4246002,-9.823289057,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.4078058,-9.821548732,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.9742066,-9.802631456,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.6359468,-9.7673454,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.2614005,-9.765628074,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.3203041,-9.762908681,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.4470582,-9.740104638,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.3624332,-9.713643367,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.6534387,-9.567805569,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
143.4936726,-9.565037125,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.2888058,-9.561074639,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
141.5717208,-9.518156524,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.7591488,-10.99810562,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.6943411,-10.88780254,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.0245806,-10.84981708,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.5959426,-10.70382675,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.5326363,-10.68189701,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.6691334,-10.66666994,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.7535149,-10.65710141,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.6799521,-10.64080791,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
141.91053,-10.60431843,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.6377369,-10.59786376,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
142.1587283,-10.56243488,278,3,Queensland,36950,Torres,3531,3560,3544,3512,3481,3373,3418,3457,3481,3485,3477,3567,3647,3717,3753,3799,3784,3721,3652,3589,3532,3517,3501,3495,-6,-0.1714,883.740199999999959,3.954800000000000,57,13,44,342,408,-66,14,7,7,41,15,26,264,312,-48,14,8,6,54,10,44,285,335,-50,8,8,0,,3.954782185986334,
